,Origin,Average_metro_time,Average_walk_time,Average_other_time,Average_traffic_time,Average_waiting_time,Average_total_time,Average_metro_line_transfer,Min_metro_time,Traffic_time_of min_metro_time,Transfer_of_min_metro_time,Min_traffic_time,Metro_time_of_min_traffic_time,Transfer_of_min_traffic_time,Median_metro_time,Median_traffic_time,Median_metro_line_transfer,Count_of_only_bus_round,Count_of only_walk_round,Count_of_none_data
0,龙岗创投大厦,59.31505376344085,26.23440860215053,35.84946236559139,121.3989247311828,15.96774193548387,137.3666666666667,0.6451612903225806,4.0,74.01666666666667,0,46.61666666666667,4.0,0,56.61666666666667,134.18333333333334,1.0,38,0,0
1,深圳国际文化大厦,38.79107142857142,24.148214285714285,12.079166666666666,75.01845238095237,13.303571428571427,88.3220238095238,0.39285714285714285,6.0,26.366666666666667,0,26.366666666666667,6.0,0,43.0,74.275,0.0,41,0,0
2,中银大厦,32.74121212121213,19.21909090909091,15.703636363636365,67.6639393939394,9.681818181818182,77.34575757575759,0.4727272727272727,2.0,12.383333333333333,0,12.383333333333333,2.0,0,36.016666666666666,68.51666666666667,0.0,14,0,0
3,新闻大厦,41.3965811965812,20.11153846153846,11.76324786324786,73.27136752136751,10.384615384615385,83.6559829059829,0.5641025641025641,3.0,14.3,0,14.3,3.0,0,44.233333333333334,73.4,1.0,30,0,0
4,北方大厦,36.584333333333305,14.199333333333334,11.976333333333335,62.76,9.7,72.46,0.88,7.566666666666666,15.533333333333333,1,15.533333333333333,7.566666666666666,1,40.80833333333334,65.55833333333334,1.0,19,0,0
5,中国联通大厦,35.035256410256395,15.608012820512828,12.421794871794873,63.06506410256413,8.894230769230766,71.95929487179488,0.6346153846153846,3.0,13.45,0,13.45,3.0,0,35.6,59.125,0.0,17,0,0
6,深圳特区报业大厦,37.28611111111112,22.229444444444443,12.245000000000001,71.76055555555557,10.5,82.26055555555557,0.3333333333333333,7.716666666666667,25.700000000000003,1,25.700000000000003,7.716666666666667,1,34.55,60.525,0.0,39,0,0
7,国贸大厦,40.85416666666665,19.9530303030303,7.246212121212121,68.05340909090907,8.977272727272727,77.03068181818179,0.5909090909090909,3.0,16.21666666666667,0,16.21666666666667,3.0,0,42.71666666666667,69.625,1.0,25,0,0
8,平安银行大厦,37.66199999999999,15.776000000000002,9.515999999999998,62.95400000000001,8.999999999999998,71.954,0.72,3.0,13.166666666666666,0,13.166666666666666,3.0,0,45.0,67.25,1.0,19,0,0
9,中兴智汇大厦,61.405797101449274,19.261956521739126,6.4655797101449295,87.13333333333334,9.565217391304348,96.69855072463766,1.0,2.0,16.966666666666665,0,16.966666666666665,2.0,0,62.69166666666666,90.41666666666666,1.0,23,0,0
10,神舟电脑大厦,38.295833333333334,22.333012820512828,10.467628205128205,71.09647435897435,11.10576923076923,82.20224358974357,1.3653846153846154,10.883333333333333,33.53333333333333,1,33.53333333333333,10.883333333333333,1,36.95833333333333,66.63333333333333,1.0,17,0,0
11,横岗大厦,54.09537037037038,13.821913580246914,10.857407407407406,78.77469135802468,9.305555555555555,88.08024691358024,0.9444444444444444,4.0,110.88333333333333,0,23.766666666666666,9.0,0,52.0,77.175,1.0,14,0,1
12,和平大厦,43.26372549019607,21.438235294117646,9.011764705882355,73.71372549019607,9.338235294117647,83.05196078431374,0.5588235294117647,12.0,26.266666666666666,0,26.266666666666666,12.0,0,45.53333333333333,73.75833333333333,1.0,35,0,0
13,华侨城大厦,44.68255813953488,21.060077519379842,11.26472868217054,77.00736434108526,9.418604651162791,86.42596899224806,0.9767441860465116,6.0,31.099999999999998,0,31.099999999999998,6.0,0,46.96666666666667,73.95,1.0,26,0,0
14,百仕达大厦,44.92583333333332,23.872083333333336,11.719999999999999,80.51791666666665,13.375,93.89291666666665,0.675,14.0,34.95,0,34.95,14.0,0,44.0,81.0,1.0,28,0,1
15,深业大厦,45.43564814814815,23.51712962962963,10.142592592592592,79.09537037037036,10.347222222222221,89.44259259259259,0.5,14.0,34.93333333333334,0,34.93333333333334,14.0,0,47.05,79.475,0.5,33,0,0
16,深华商业大厦,41.50347222222219,16.713194444444444,5.740972222222223,63.95763888888889,8.802083333333334,72.75972222222221,0.8125,4.616666666666667,17.733333333333334,1,12.65,5.616666666666667,1,45.30833333333334,67.21666666666667,1.0,21,0,0
17,南方证券大厦,41.558130081300796,19.50121951219512,8.128861788617886,69.18821138211382,8.414634146341463,77.60284552845529,0.7317073170731707,4.0,94.83333333333334,0,14.733333333333334,5.616666666666667,1,46.06666666666666,72.93333333333334,1.0,28,0,0
18,振业大厦,34.578911564625834,20.25306122448979,11.02482993197279,65.85680272108843,8.877551020408163,74.73435374149659,0.5918367346938775,2.0,18.383333333333333,0,18.383333333333333,2.0,0,37.46666666666667,70.35,1.0,20,0,0
19,京基100大厦,35.58765432098763,19.202777777777783,12.037037037037036,66.82746913580246,9.166666666666666,75.99413580246913,0.7407407407407407,4.0,24.616666666666667,0,18.416666666666668,5.616666666666667,1,37.04166666666667,69.16666666666666,1.0,15,0,0
20,万科红立方大厦,34.687037037037044,18.238095238095234,14.012169312169314,66.93730158730159,8.72989417989418,75.66719576719576,0.7142857142857143,2.0,100.41666666666666,0,19.53333333333333,3.0,0,34.0,68.8,1.0,6,0,0
21,中国经贸大厦,38.52460317460317,22.479761904761904,11.930952380952379,72.93531746031746,9.166666666666666,82.10198412698415,1.0238095238095237,2.0,26.9,0,26.9,2.0,0,35.08333333333333,66.75,1.0,27,0,0
22,深茂大厦,38.57696078431373,23.489215686274513,8.300490196078432,70.36666666666667,8.529411764705882,78.89607843137253,0.7647058823529411,4.0,28.983333333333334,0,28.983333333333334,4.0,0,36.40833333333333,65.00833333333334,1.0,35,0,0
