,Origin,Average_metro_time,Average_walk_time,Average_other_time,Average_traffic_time,Average_waiting_time,Average_total_time,Average_metro_line_transfer,Min_metro_time,Traffic_time_of min_metro_time,Transfer_of_min_metro_time,Min_traffic_time,Metro_time_of_min_traffic_time,Transfer_of_min_traffic_time,Median_metro_time,Median_traffic_time,Median_metro_line_transfer,Count_of_only_bus_round,Count_of only_walk_round,Count_of_none_data
0,龙岗创投大厦,42.5304347826087,20.56449275362319,36.005072463768116,99.1,14.23913043478261,113.3391304347826,0.43478260869565216,8.0,50.56666666666667,0,50.56666666666667,8.0,0,32.0,101.15,0.0,37,0,1
1,深圳国际文化大厦,32.64019607843138,18.92745098039216,8.210784313725489,59.77843137254903,10.294117647058824,70.07254901960786,0.17647058823529413,4.0,23.4,0,23.4,4.0,0,28.0,57.483333333333334,0.0,44,0,0
2,中银大厦,31.512719298245614,15.625000000000005,6.737280701754385,53.87500000000001,6.842105263157895,60.717105263157904,0.47368421052631576,2.0,24.516666666666666,0,20.65,12.6,1,29.0,48.050000000000004,0.0,23,0,0
3,新闻大厦,30.29420289855073,15.836956521739127,1.8768115942028984,48.007971014492746,6.086956521739129,54.0949275362319,0.7391304347826086,4.0,14.566666666666666,0,14.566666666666666,4.0,0,31.383333333333333,47.16666666666667,1.0,38,0,0
4,北方大厦,27.9609649122807,10.877631578947367,4.330263157894737,43.1688596491228,7.828947368421052,50.99780701754385,0.9210526315789473,4.0,17.7,0,15.816666666666666,11.0,0,27.09166666666667,38.608333333333334,1.0,23,0,0
5,中国联通大厦,29.74666666666667,12.75703703703704,2.71,45.21370370370371,6.055555555555555,51.269259259259265,0.35555555555555557,3.0,9.566666666666666,0,9.566666666666666,3.0,0,26.2,38.83333333333333,0.0,16,0,0
6,深圳特区报业大厦,36.50897435897436,18.641025641025642,5.846794871794872,60.99679487179487,9.423076923076923,70.4198717948718,0.38461538461538464,2.0,13.0,0,13.0,2.0,0,34.38333333333333,57.21666666666667,0.0,34,0,1
7,国贸大厦,33.66041666666666,15.211979166666671,2.5770833333333334,51.44947916666667,6.40625,57.85572916666667,0.5,4.0,20.6,0,20.6,4.0,0,37.25,50.59166666666667,0.0,29,0,0
8,平安银行大厦,27.873577235772363,10.458943089430893,2.8902439024390243,41.22276422764228,6.524390243902439,47.747154471544725,0.5365853658536586,3.0,13.816666666666666,0,13.433333333333334,4.0,0,23.71666666666667,38.483333333333334,1.0,20,0,0
9,中兴智汇大厦,47.329545454545446,18.652272727272727,2.304545454545455,68.28636363636362,7.8977272727272725,76.18409090909087,0.9772727272727273,6.0,19.216666666666665,0,19.216666666666665,6.0,0,47.03333333333333,67.61666666666667,1.0,17,0,0
10,神舟电脑大厦,34.70650406504066,19.01829268292683,1.8752032520325201,55.59999999999997,7.926829268292683,63.52682926829266,1.2926829268292683,4.0,22.366666666666667,0,22.366666666666667,4.0,0,32.88333333333333,53.91666666666667,1.0,20,0,0
11,横岗大厦,42.23616352201257,12.25283018867925,2.883647798742138,57.372641509433954,7.877358490566038,65.24999999999999,0.8679245283018868,4.0,10.0,0,10.0,4.0,0,42.0,55.516666666666666,1.0,8,0,0
12,和平大厦,34.75,15.953448275862065,4.758620689655173,55.46206896551724,7.068965517241379,62.53103448275861,0.27586206896551724,7.0,21.133333333333333,0,21.133333333333333,7.0,0,38.56666666666666,58.766666666666666,0.0,32,0,0
13,华侨城大厦,41.86111111111111,16.413425925925928,3.89537037037037,62.1699074074074,7.777777777777776,69.9476851851852,0.8888888888888888,6.0,17.983333333333334,0,17.983333333333334,6.0,0,42.025,62.391666666666666,1.0,25,0,0
14,百仕达大厦,36.979166666666664,20.786805555555556,6.559722222222223,64.32569444444444,10.729166666666666,75.05486111111111,0.5416666666666666,8.2,30.6,1,30.6,8.2,1,34.28333333333333,60.55,0.5,37,0,0
15,深业大厦,35.4994623655914,17.203225806451613,6.676881720430108,59.37956989247311,8.870967741935484,68.25053763440859,0.25806451612903225,7.0,30.35,0,23.433333333333334,11.0,0,36.0,59.15,0.0,30,0,0
16,深华商业大厦,32.199999999999996,13.980701754385967,4.391666666666667,50.57236842105262,6.7105263157894735,57.2828947368421,0.5789473684210527,6.616666666666667,17.033333333333335,1,17.033333333333335,6.616666666666667,1,32.80833333333334,48.525,0.5,23,0,0
17,南方证券大厦,34.118229166666666,15.074479166666666,2.095833333333333,51.28854166666668,6.25,57.538541666666674,0.5625,2.0,17.333333333333332,0,17.333333333333332,2.0,0,35.75,50.54166666666667,0.0,29,0,0
18,振业大厦,29.907619047619054,16.23380952380952,4.773809523809523,50.915238095238095,6.928571428571429,57.843809523809526,0.4,4.0,22.183333333333334,0,20.5,4.0,0,31.0,49.06666666666666,0.0,26,0,0
19,京基100大厦,29.472580645161294,14.410215053763444,1.3731182795698926,45.25591397849462,4.919354838709676,50.175268817204305,0.5806451612903226,3.0,18.9,0,15.5,4.0,0,24.0,40.78333333333333,1.0,30,0,0
20,万科红立方大厦,30.996078431372556,16.373856209150325,6.196078431372548,53.566013071895426,7.549019607843138,61.11503267973856,0.6862745098039216,2.0,29.766666666666666,0,18.916666666666664,6.0,0,30.0,48.13333333333334,1.0,10,0,0
21,中国经贸大厦,37.31354166666666,17.768229166666664,4.353125,59.434895833333336,6.953124999999999,66.38802083333334,0.96875,2.0,13.783333333333335,0,13.783333333333335,2.0,0,37.06666666666666,57.40833333333333,1.0,29,0,0
